,floor,url,price,title,community,location,community_c,community_loc,duration
2050,中层/6层,http://sh.lianjia.com/zufang/shz3456451.html,2200,玉兰香苑，一室小户型，吉宅出租，新出房源,玉兰香苑（二期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2194,中层/6层,http://sh.lianjia.com/zufang/shz3386543.html,2200,玉兰香苑，景观房，一室小户型，如您所见,玉兰香苑（四期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2205,中层/14层,http://sh.lianjia.com/zufang/shz3374888.html,2200,玉兰香苑，链家房源，温馨一室，好楼层,玉兰香苑（四期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
1519,高层/6层,http://sh.lianjia.com/zufang/shz3385449.html,2600,玉兰香苑，新出好房，高区景观好，1室1厅,玉兰香苑（一期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2163,低层/6层,http://sh.lianjia.com/zufang/shz3420560.html,2200,玉兰香苑，新出好房，错过不再有，温馨一室,玉兰香苑（一期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
1647,低层/6层,http://sh.lianjia.com/zufang/shz3456181.html,4000,玉兰香苑，温馨一室，新鲜挂牌，好房好心情,玉兰香苑（二期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2186,中层/14层,http://sh.lianjia.com/zufang/shz3374888.html,2200,玉兰香苑，链家房源，温馨一室，好楼层,玉兰香苑（四期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2058,低层/6层,http://sh.lianjia.com/zufang/shz3449731.html,2200,玉兰香苑，吉宅出租，业主新委托，上下楼方便,玉兰香苑（二期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
1983,高层/7层,http://sh.lianjia.com/zufang/shz3325496.html,2000,玉兰香苑，高区阳光房，1室0厅，好房好心情,玉兰香苑（二期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2213,中层/6层,http://sh.lianjia.com/zufang/shz3386543.html,2200,玉兰香苑，景观房，一室小户型，如您所见,玉兰香苑（四期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
2007,低层/6层,http://sh.lianjia.com/zufang/shz3399416.html,4000,玉兰香苑，享受好房，上门实拍，小户型,玉兰香苑（一期）,张江,玉兰香苑,"121.633158,31.201341",3732.0
694,低层/6层,http://sh.lianjia.com/zufang/shz3444462.html,3800,绿波城，南北通，交通方便，业主新委托,绿波城,唐镇,绿波城,"121.664600,31.209340",3736.0
577,高层/6层,http://sh.lianjia.com/zufang/shz3437315.html,4000,绿波城，稀缺南北通，错过不再有，上门实勘,绿波城,唐镇,绿波城,"121.664600,31.209340",3736.0
691,高层/6层,http://sh.lianjia.com/zufang/shz3437315.html,4000,绿波城，稀缺南北通，错过不再有，上门实勘,绿波城,唐镇,绿波城,"121.664600,31.209340",3736.0
1037,中层/6层,http://sh.lianjia.com/zufang/shz3436066.html,3600,抢鲜笋盘，有爱有家，温馨之家，黄金楼层,光华绿苑,华泾,光华绿苑,"121.452888,31.111224",3743.0
1621,低层/6层,http://sh.lianjia.com/zufang/shz3383538.html,2100,益丰新村，高清实拍，温馨之家，如您所见,益丰新村,张江,益丰新村,"121.631367,31.197392",3750.0
1300,高层/6层,http://sh.lianjia.com/zufang/shz3457777.html,3600,东二小区，交通方便，新鲜好房，吉宅出租,东二小区,金桥,东二小区,"121.596277,31.268484",3752.0
1114,中层/6层,http://sh.lianjia.com/zufang/shz3408838.html,3500,华发小区，一室小户型，有爱有家，光线充足,华发小区,华泾,华发小区,"121.452380,31.128142",3760.0
984,高层/6层,http://sh.lianjia.com/zufang/shz3327873.html,4000,华发小区，一链倾城，上门实勘，光线非常好,华发小区,华泾,华发小区,"121.452380,31.128142",3760.0
1517,高层/6层,http://sh.lianjia.com/zufang/shz3326462.html,3000,川杨新苑，高清实拍，高区景观好，新出房源,川杨新苑（三期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2016,高层/15层,http://sh.lianjia.com/zufang/shz3397042.html,2000,川杨新苑，业主降价，吉宅出租，抢鲜笋盘,川杨新苑（六期）,张江,川杨新苑,"121.627414,31.188562",3806.0
1197,高层/6层,http://sh.lianjia.com/zufang/shz3439135.html,2800,业主刚降价，上门实拍，小户型，新鲜挂牌,川杨新苑（二期）,张江,川杨新苑,"121.627414,31.188562",3806.0
1200,中层/6层,http://sh.lianjia.com/zufang/shz3456563.html,3800,1室1厅，新出好房，享受好房，好楼层,川杨新苑（三期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2145,高层/6层,http://sh.lianjia.com/zufang/shz3405169.html,2300,川杨新苑，光线非常好，新鲜上架，1室0厅,川杨新苑（一期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2148,高层/6层,http://sh.lianjia.com/zufang/shz3409211.html,2300,川杨新苑，业主新委托，1室1厅1卫，享受好房,川杨新苑（四期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2118,低层/13层,http://sh.lianjia.com/zufang/shz3453956.html,3500,川杨新苑，温馨之家，低楼层，新鲜好房,川杨新苑（一期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2219,高层/14层,http://sh.lianjia.com/zufang/shz3405444.html,2000,川杨新苑，闹中取静，1室1厅，错过不再有,川杨新苑（四期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2154,中层/6层,http://sh.lianjia.com/zufang/shz3414062.html,4000,景观房，一链倾城，温馨之家，南北通透,川杨新苑（四期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2200,高层/14层,http://sh.lianjia.com/zufang/shz3405444.html,2000,川杨新苑，闹中取静，1室1厅，错过不再有,川杨新苑（四期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2158,低层/13层,http://sh.lianjia.com/zufang/shz3418160.html,4000,川杨新苑，观望后悔莫及，上下楼方便，1室1厅1卫,川杨新苑（一期）,张江,川杨新苑,"121.627414,31.188562",3806.0
2079,高层/13层,http://sh.lianjia.com/zufang/shz3433853.html,2100,新鲜好房，南北直通，1室1厅1卫，采光好,川杨新苑（一期）,张江,川杨新苑,"121.627414,31.188562",3806.0
1828,高层/5层,http://sh.lianjia.com/zufang/shz3458940.html,3800,唐欣苑，交通方便，小户型，稀罕南北通,唐欣苑,唐镇,唐欣苑,"121.655737,31.206185",3845.0
1820,高层/5层,http://sh.lianjia.com/zufang/shz3458940.html,3800,唐欣苑，交通方便，小户型，稀罕南北通,唐欣苑,唐镇,唐欣苑,"121.655737,31.206185",3845.0
314,中层/6层,http://sh.lianjia.com/zufang/shz2762412.html,3300,沙家浜小区，钥匙在手，上门实拍，一链倾城,沙家浜小区,华泾,沙家浜小区,"121.461703,31.115857",3884.0
990,高层/6层,http://sh.lianjia.com/zufang/shz3398521.html,3000,上门实勘，温馨一室，高区阳光房，错过不再有,沙家浜小区,华泾,沙家浜小区,"121.461703,31.115857",3884.0
718,中层/6层,http://sh.lianjia.com/zufang/shz3382461.html,3200,沙家浜小区，好房好心情，温馨之家，高清实拍,沙家浜小区,华泾,沙家浜小区,"121.461703,31.115857",3884.0
2042,高层/6层,http://sh.lianjia.com/zufang/shz3354026.html,2300,金桥新城，吉宅出租，远离雾霾带，热门房源,金桥新城,金桥,金桥新城,"121.609566,31.262655",3889.0
1029,低层/29层,http://sh.lianjia.com/zufang/shz3457789.html,3500,馨宁公寓，低楼层，链家房源，1室0厅,馨宁公寓,华泾,馨宁公寓,"121.447704,31.128033",3891.0
905,低层/18层,http://sh.lianjia.com/zufang/shz3444913.html,3800,盛华景苑，错过不再有，1室2厅，上门实勘,盛华景苑,华泾,盛华景苑,"121.456316,31.108266",3902.0
554,中层/18层,http://sh.lianjia.com/zufang/shz3434793.html,3800,盛华景苑，有钥匙立即看，错过不再有，黄金楼层,盛华景苑,华泾,盛华景苑,"121.456316,31.108266",3902.0
515,中层/6层,http://sh.lianjia.com/zufang/shz3348486.html,3600,华泾四村，业主降价，小户型，链家好房,华泾四村,华泾,华泾四村,"121.447892,31.120341",3905.0
552,中层/6层,http://sh.lianjia.com/zufang/shz3431838.html,3400,随时可看，好房好心情，上门实拍，空气清新,华泾四村,华泾,华泾四村,"121.447892,31.120341",3905.0
1639,高层/4层,http://sh.lianjia.com/zufang/shz3412901.html,3200,钥匙在手，温馨一室，抢鲜笋盘，空气清新,龙东花园,张江,龙东花园,"121.620333,31.222407",3918.0
1506,低层/14层,http://sh.lianjia.com/zufang/shz3449639.html,4000,上门实勘，温馨之家，上下楼方便，享受好房,幸福小镇（公寓）,高行,幸福小镇,"121.608126,31.300948",3948.0
1571,高层/14层,http://sh.lianjia.com/zufang/shz3331043.html,2800,幸福小镇，1室1厅1卫，有爱有家，高清实拍,幸福小镇（公寓）,高行,幸福小镇,"121.608126,31.300948",3948.0
1611,高层/14层,http://sh.lianjia.com/zufang/shz3331043.html,2800,幸福小镇，1室1厅1卫，有爱有家，高清实拍,幸福小镇（公寓）,高行,幸福小镇,"121.608126,31.300948",3948.0
328,高层/6层,http://sh.lianjia.com/zufang/shz3375285.html,4000,唐人苑，上门实拍，地铁房，链家好房,唐人苑,唐镇,唐人苑,"121.649421,31.207955",3991.0
656,中层/6层,http://sh.lianjia.com/zufang/shz3448496.html,3500,光线充足，一室小户型，上门实勘，毗邻地铁,唐人苑,唐镇,唐人苑,"121.649421,31.207955",3991.0
1763,中层/11层,http://sh.lianjia.com/zufang/shz3433475.html,3000,新鲜上架，交通便利，1室1厅，南北通透,创新佳苑,唐镇,创新佳苑,"121.665857,31.207470",4010.0
1730,中层/14层,http://sh.lianjia.com/zufang/shz3438985.html,3800,黄金楼层，新鲜上架，链家好房，温馨之家,齐友佳苑,唐镇,齐友佳苑,"121.671918,31.205332",4014.0
2149,低层/6层,http://sh.lianjia.com/zufang/shz3412129.html,3500,紫翠苑，稀罕南北通，新鲜挂牌，低楼层,紫翠苑,高行,紫翠苑,"121.613271,31.301767",4023.0
1328,中层/6层,http://sh.lianjia.com/zufang/shz3326758.html,3800,紫翠苑，随时看房，链家房源，上门实拍,紫翠苑,高行,紫翠苑,"121.613271,31.301767",4023.0
1534,中层/6层,http://sh.lianjia.com/zufang/shz3433214.html,3600,小户型，新鲜上架，上门实拍，光线充足,紫翠苑,高行,紫翠苑,"121.613271,31.301767",4023.0
2070,低层/6层,http://sh.lianjia.com/zufang/shz3428877.html,3500,紫翠苑，低区出入方便，温馨一室，业主新委托,紫翠苑,高行,紫翠苑,"121.613271,31.301767",4023.0
1499,中层/6层,http://sh.lianjia.com/zufang/shz3433214.html,3600,小户型，新鲜上架，上门实拍，光线充足,紫翠苑,高行,紫翠苑,"121.613271,31.301767",4023.0
496,高层/6层,http://sh.lianjia.com/zufang/shz3383792.html,3800,荷五小区，毗邻地铁，一室小户型，新上房源,荷五小区,金桥,荷五小区,"121.599179,31.262575",4028.0
522,高层/6层,http://sh.lianjia.com/zufang/shz3440857.html,3500,抢鲜笋盘，吉宅出租，交通便利，1室1厅1卫,荷五小区,金桥,荷五小区,"121.599179,31.262575",4028.0
898,低层/6层,http://sh.lianjia.com/zufang/shz2834766.html,2500,荷五小区，一室小户型，地铁房，上门实拍,荷五小区,金桥,荷五小区,"121.599179,31.262575",4028.0
1449,高层/6层,http://sh.lianjia.com/zufang/shz3398751.html,3200,荷五小区，上门实拍，空气清新，出行方便,荷五小区,金桥,荷五小区,"121.599179,31.262575",4028.0
1169,低层/6层,http://sh.lianjia.com/zufang/shz3323118.html,3500,荷五小区，小户型，链家好房，低楼层,荷五小区,金桥,荷五小区,"121.599179,31.262575",4028.0
1754,高层/8层,http://sh.lianjia.com/zufang/shz3431551.html,3200,毕加索小镇，高区景观好，出行方便，业主新委托,毕加索小镇（一期）（公寓）,唐镇,毕加索小镇,"121.647719,31.215916",4034.0
1999,高层/24层,http://sh.lianjia.com/zufang/shz3413288.html,3900,稀缺南北通，视野很好，上门实勘，链家房源,长岛公寓,金桥,长岛公寓,"121.601540,31.264737",4125.0
1856,高层/24层,http://sh.lianjia.com/zufang/shz3454570.html,4000,新鲜挂牌，吉宅出租，温馨之家，上门实勘,长岛公寓,金桥,长岛公寓,"121.601540,31.264737",4125.0
1541,高层/24层,http://sh.lianjia.com/zufang/shz3444078.html,3500,长岛公寓，链家房源，高清实拍，新出好房,长岛公寓,金桥,长岛公寓,"121.601540,31.264737",4125.0
1134,低层/6层,http://sh.lianjia.com/zufang/shz3442546.html,4000,交通便利，上门实拍，享受好房，温馨之家,鑫唐佳苑,唐镇,鑫唐佳苑,"121.655873,31.204363",4151.0
2074,中层/5层,http://sh.lianjia.com/zufang/shz3430281.html,2800,永业小区，抢鲜笋盘，1室1厅1卫，光线充足,永业小区,金桥,永业小区,"121.614600,31.264886",4235.0
2013,中层/6层,http://sh.lianjia.com/zufang/shz3433447.html,3300,永业小区，上门实勘，好楼层，链家房源,永业小区,金桥,永业小区,"121.614600,31.264886",4235.0
1606,低层/6层,http://sh.lianjia.com/zufang/shz3435507.html,2200,永业小区，错过不再有，温馨一室，低楼层,永业小区,金桥,永业小区,"121.614600,31.264886",4235.0
2164,高层/6层,http://sh.lianjia.com/zufang/shz3422245.html,3700,佳林路919弄，远离雾霾带，链家好房，新鲜上架,佳林路919弄,金桥,佳林路919弄,"121.612482,31.265784",4237.0
2077,中层/17层,http://sh.lianjia.com/zufang/shz3432530.html,4000,盛大青春里，吉宅出租，新鲜好房，好楼层,盛大青春里,张江,盛大青春里,"121.605430,31.170746",4250.0
1317,中层/14层,http://sh.lianjia.com/zufang/shz3417290.html,3500,紫晶苑，上门实拍，刚刚降价，一室小户型,紫晶苑,张江,紫晶苑,"121.623779,31.175582",4285.0
1507,低层/6层,http://sh.lianjia.com/zufang/shz3450697.html,3800,温馨之家，低区出入方便，新出房源，链家好房,紫晶苑,张江,紫晶苑,"121.623779,31.175582",4285.0
724,低层/6层,http://sh.lianjia.com/zufang/shz3458154.html,2500,新出房源，上门实拍，低楼层，交通便利,金唐公寓,唐镇,金唐公寓,"121.658222,31.201913",4327.0
281,高层/6层,http://sh.lianjia.com/zufang/shz3440423.html,3500,金唐公寓，紧邻地铁，业主新委托，稀罕南北通,金唐公寓,唐镇,金唐公寓,"121.658222,31.201913",4327.0
527,高层/6层,http://sh.lianjia.com/zufang/shz3442549.html,3000,采光这边独好，上门实拍，地铁房，放心好房,金唐公寓,唐镇,金唐公寓,"121.658222,31.201913",4327.0
618,高层/6层,http://sh.lianjia.com/zufang/shz3411145.html,3500,近地铁，如您所见，上门实拍，一室小户型,金唐公寓,唐镇,金唐公寓,"121.658222,31.201913",4327.0
967,低层/6层,http://sh.lianjia.com/zufang/shz3403123.html,3700,金唐公寓，上门实勘，地铁房，低区出入方便,金唐公寓,唐镇,金唐公寓,"121.658222,31.201913",4327.0
1385,低层/6层,http://sh.lianjia.com/zufang/shz3422122.html,3800,金色米兰苑，上门实勘，一链倾城，交通便利,金色米兰苑,金桥,金色米兰苑,"121.615304,31.269543",4335.0
1997,中层/6层,http://sh.lianjia.com/zufang/shz3408169.html,3000,大湾名苑，上门实拍，小户型，享受好房,大湾名苑,合庆,大湾名苑,"121.685459,31.245183",4803.0
1515,低层/6层,http://sh.lianjia.com/zufang/shz3455163.html,3500,同馨苑，1室1厅，链家好房，高清实拍,同馨苑,唐镇,同馨苑,"121.678462,31.242327",4822.0
2195,低层/6层,http://sh.lianjia.com/zufang/shz3389659.html,4000,金利公寓，链家房源，温馨一室，低区出入方便,金利公寓,唐镇,金利公寓,"121.662540,31.203687",4921.0
1322,低层/5层,http://sh.lianjia.com/zufang/shz3403098.html,3500,金利公寓，降价出租，高清实拍，有爱有家,金利公寓,唐镇,金利公寓,"121.662540,31.203687",4921.0
2046,高层/6层,http://sh.lianjia.com/zufang/shz3378761.html,2000,金利公寓，采光好，错过不再有，温馨一室,金利公寓,唐镇,金利公寓,"121.662540,31.203687",4921.0
2214,低层/6层,http://sh.lianjia.com/zufang/shz3389659.html,4000,金利公寓，链家房源，温馨一室，低区出入方便,金利公寓,唐镇,金利公寓,"121.662540,31.203687",4921.0
2073,中层/14层,http://sh.lianjia.com/zufang/shz3429655.html,3900,唐丰苑，黄金楼层，新出房源，1室2厅1卫,唐丰苑,唐镇,唐丰苑,"121.652488,31.199766",4974.0
1843,中层/14层,http://sh.lianjia.com/zufang/shz3439647.html,3900,唐丰苑，黄金楼层，上门实拍，一室小户型,唐丰苑,唐镇,唐丰苑,"121.652488,31.199766",4974.0
